Player Name,Team_x,Player Type,Runs,FBalls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras,Fours,Sixes,Overs,Maidens,Score
Lungi Ngidi,SA,BOWL,0.5652173913043478,2.4782608695652173,0.09782608695652174,5.626878425082583,3.664099009844286,30.152173913043477,31.358695652173914,1.0108695652173914,0.14130434782608695,0.0,0.0,1.7608695652173914,0.08695652173913043,0.06521739130434782,5.065217391304348,0.3804347826086957,28.91304347826087
Marco Jansen,SA,ALL,3.5090909090909093,8.036363636363637,0.3090909090909091,18.431370536153846,2.9424605582746635,24.490909090909092,24.21818181818182,0.7454545454545455,0.10909090909090909,0.0,0.01818181818181818,2.4,0.6181818181818182,0.4,3.8727272727272726,0.12727272727272726,23.90909090909091
Mark Chapman,NZ,BAT,11.11111111111111,24.62962962962963,0.7407407407407407,34.4410371527042,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,2.3333333333333335,0.8148148148148148,0.0,0.0,13.222222222222221
Mark Wood,ENG,BOWL,0.6635514018691588,1.4672897196261683,0.11214953271028037,9.48321667947836,3.579028340439531,30.953271028037385,33.757009345794394,0.8037383177570093,0.1588785046728972,0.0,0.0,1.6822429906542056,0.12149532710280374,0.04672897196261682,5.457943925233645,0.2616822429906542,23.598130841121495
Marnus Labuschagne,AUS,BAT,11.128440366972477,21.486238532110093,0.5045871559633027,26.36236877454189,1.2295969342972008,5.256880733944954,5.0,0.11926605504587157,0.3302752293577982,0.0,0.07339449541284404,0.09174311926605505,1.4036697247706422,0.11009174311926606,0.8165137614678899,0.0,16.01834862385321
Matt Henry,NZ,BOWL,0.7901234567901234,2.0864197530864197,0.19135802469135801,9.509511861091381,3.0405281566938838,28.037037037037038,32.339506172839506,1.117283950617284,0.18518518518518517,0.0,0.018518518518518517,1.2839506172839505,0.16666666666666666,0.08024691358024691,5.253086419753086,0.4691358024691358,34.135802469135804
Matthew Short,AUS,ALL,2.76,7.96,0.4,11.965607689801239,2.1180448540706602,8.04,8.84,0.08,0.24,0.0,0.04,0.2,0.84,0.28,1.44,0.0,6.04
Mehidy Hasan Miraz,BAN,ALL,3.466666666666667,8.422222222222222,0.3055555555555556,14.018531515891638,2.4464420969340983,19.505555555555556,23.555555555555557,0.5944444444444444,0.18333333333333332,0.0,0.022222222222222223,0.40555555555555556,0.6,0.12222222222222222,3.888888888888889,0.044444444444444446,20.5
Michael Bracewell,NZ,ALL,3.7857142857142856,9.482142857142858,0.26785714285714285,13.961078729559736,2.392416232500129,15.875,18.428571428571427,0.4642857142857143,0.23214285714285715,0.0,0.0,0.4107142857142857,0.9285714285714286,0.5,3.0535714285714284,0.0,17.714285714285715
Mitchell Santner,NZ,ALL,3.290748898678414,6.947136563876652,0.23348017621145375,19.237452672408434,2.255166763316695,18.691629955947135,23.220264317180618,0.5286343612334802,0.18061674008810572,0.0,0.05286343612334802,0.6167400881057269,0.45374449339207046,0.17180616740088106,3.8105726872246697,0.0,18.65638766519824
Mohammad Hasnain,PAK,BOWL,0.4583333333333333,1.4166666666666667,0.125,7.720588235294119,3.9649094969870746,32.541666666666664,31.041666666666668,0.875,0.08333333333333333,0.0,0.0,2.375,0.375,0.041666666666666664,5.0,0.20833333333333334,24.666666666666668
Mohammad Rizwan,PAK,WK,10.9609375,21.25,0.421875,27.29427785480708,0.0,0.0,0.0,0.0,0.6953125,0.0234375,0.0859375,0.0,1.5546875,0.234375,0.0,0.0,16.8671875
Mohammed Shami,IND,BOWL,0.5739644970414202,1.621301775147929,0.15976331360946747,11.251968242918469,3.2662626474125296,28.254437869822485,30.37869822485207,1.21301775147929,0.14792899408284024,0.0,0.0,1.9053254437869822,0.10059171597633136,0.05325443786982249,4.893491124260355,0.2958579881656805,35.218934911242606
Mushfiqur Rahim,BAN,WK,11.088541666666666,23.401041666666668,0.484375,24.82214990012436,0.0,0.0,0.0,0.0,0.5625,0.11979166666666667,0.1015625,0.0,1.4791666666666667,0.24479166666666666,0.0,0.0,16.497395833333332
Mustafizur Rahman,BAN,BOWL,0.5136986301369864,2.0136986301369864,0.14383561643835616,8.142730046699496,3.3214109632757602,28.136986301369863,32.73287671232877,1.0890410958904109,0.06164383561643835,0.0,0.0136986301369863,1.6506849315068493,0.11643835616438356,0.00684931506849315,5.280821917808219,0.19863013698630136,31.013698630136986
Nahid Rana,BAN,BOWL,3.5,7.0,0.5,25.0,1.6666666666666665,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0
Najmul Hossain Shanto,BAN,BAT,10.796296296296296,26.98148148148148,0.6481481481481481,20.190352338499387,0.43873456790123455,1.0925925925925926,1.3333333333333333,0.018518518518518517,0.2222222222222222,0.0,0.018518518518518517,0.05555555555555555,2.4444444444444446,0.16666666666666666,0.2037037037037037,0.0,12.537037037037036
Naseem Shah,PAK,BOWL,1.3103448275862069,3.2413793103448274,0.10344827586206896,7.594211943801855,3.682781998147715,33.10344827586207,37.10344827586207,1.5172413793103448,0.034482758620689655,0.0,0.034482758620689655,3.1379310344827585,0.06896551724137931,0.13793103448275862,5.931034482758621,0.4482758620689655,44.55172413793103
Nasum Ahmed,BAN,BOWL,0.8775510204081632,3.2653061224489797,0.24489795918367346,9.18589928261623,2.2475660731498963,18.857142857142858,26.224489795918366,0.8367346938775511,0.16326530612244897,0.0,0.02040816326530612,0.6938775510204082,0.14285714285714285,0.0,4.3061224489795915,0.1836734693877551,25.06122448979592
Nathan Ellis,AUS,BOWL,1.5,3.4444444444444446,0.2222222222222222,27.021604938271608,2.639180866859065,22.88888888888889,25.166666666666668,0.7222222222222222,0.05555555555555555,0.0,0.0,1.4444444444444444,0.16666666666666666,0.2222222222222222,4.055555555555555,0.0,19.944444444444443
Nathan Smith,NZ,BOWL,1.3846153846153846,3.076923076923077,0.3076923076923077,8.141025641025642,2.5467494690183767,17.692307692307693,16.0,0.46153846153846156,0.38461538461538464,0.0,0.07692307692307693,0.6153846153846154,0.15384615384615385,0.0,2.6153846153846154,0.0,15.0
Philip Salt,ENG,WK,7.655172413793103,20.862068965517242,0.6896551724137931,19.857362735319416,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,0.017241379310344827,0.0,3.0344827586206895,0.5,0.0,0.0,10.568965517241379
Rachin Ravindra,NZ,BAT,8.125,18.125,0.4791666666666667,17.017261022468656,2.6159685796975203,17.104166666666668,17.3125,0.3541666666666667,0.08333333333333333,0.0,0.0,0.20833333333333334,2.1041666666666665,0.5,2.8333333333333335,0.0,18.75
Rahmat Shah,AFG,BAT,3.8,11.666666666666666,0.4,14.908255487202855,0.0,0.0,0.0,0.0,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.8,0.0,0.0,0.0,8.8
