Credits,Player Type,Player Name,Team_x,MatchID,Stadium,Runs,Balls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras
9.0,BOWL,Shaheen Afridi,PAK,3348.0,Kingsmead,4,2,1,200.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3348.0,Kingsmead,0,0,0,0.0,5.26530612244898,43,49,0,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3350.0,Willowmoore Park,0,3,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3350.0,Willowmoore Park,0,0,0,0.0,5.666666666666666,34,36,0,0,0,0,6
9.0,BOWL,Shaheen Afridi,PAK,3389.0,Providence Stadium,76,57,1,133.33333333333331,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3389.0,Providence Stadium,0,0,0,0.0,1.5,14,56,7,0,0,0,4
9.0,BOWL,Shaheen Afridi,PAK,3390.0,Providence Stadium,5,10,1,50.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3390.0,Providence Stadium,0,0,0,0.0,2.8524590163934427,29,61,2,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,3391.0,"Beausejour Stadium, Gros Islet",1,5,1,20.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3391.0,"Beausejour Stadium, Gros Islet",0,0,0,0.0,5.5200000000000005,23,25,0,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3393.0,"Beausejour Stadium, Gros Islet",7,7,1,100.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3393.0,"Beausejour Stadium, Gros Islet",0,0,0,0.0,6.648648648648649,41,37,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3396.0,"Beausejour Stadium, Gros Islet",13,6,0,216.66666666666663,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3396.0,"Beausejour Stadium, Gros Islet",0,0,0,0.0,6.0,30,30,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3396.0,"Beausejour Stadium, Gros Islet",0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3404.0,Harare Sports Club,11,15,1,73.33333333333333,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3404.0,Harare Sports Club,0,0,0,0.0,5.777777777777778,52,54,0,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3406.0,Harare Sports Club,39,26,0,150.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3406.0,Harare Sports Club,0,0,0,0.0,6.387096774193548,33,31,0,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,3408.0,Harare Sports Club,7,7,1,100.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3408.0,Harare Sports Club,0,0,0,0.0,4.578947368421053,29,38,1,0,0,0,6
9.0,BOWL,Shaheen Afridi,PAK,3425.0,Sharjah Cricket Stadium,9,5,1,180.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3425.0,Sharjah Cricket Stadium,0,0,0,0.0,4.111111111111112,37,54,3,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3430.0,Sheikh Zayed Stadium,6,8,1,75.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3430.0,Sheikh Zayed Stadium,0,0,0,0.0,4.032786885245901,41,61,2,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,3431.0,Sheikh Zayed Stadium,3,5,1,60.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3431.0,Sheikh Zayed Stadium,0,0,0,0.0,5.375,43,48,0,0,0,0,5
9.0,BOWL,Shaheen Afridi,PAK,3433.0,Sharjah Cricket Stadium,9,11,1,81.81818181818183,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3433.0,Sharjah Cricket Stadium,0,0,0,0.0,3.639344262295082,37,61,0,0,0,0,3
9.0,BOWL,Shaheen Afridi,PAK,3438.0,Newlands,26,23,1,113.04347826086956,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3438.0,Newlands,0,0,0,0.0,4.744186046511628,34,43,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3440.0,St George's Park,11,14,1,78.57142857142857,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3440.0,St George's Park,0,0,0,0.0,4.333333333333333,39,54,2,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3440.0,St George's Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3445.0,Sharjah Cricket Stadium,34,13,1,261.53846153846155,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3445.0,Sharjah Cricket Stadium,0,0,0,0.0,4.428571428571429,31,42,2,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3446.0,Dubai International Cricket Stadium,30,16,0,187.5,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3446.0,Dubai International Cricket Stadium,0,0,0,0.0,8.399999999999999,49,35,2,0,0,0,4
9.0,BOWL,Shaheen Afridi,PAK,3447.0,Sharjah Cricket Stadium,2,4,1,50.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3447.0,Sharjah Cricket Stadium,0,0,0,0.0,4.472727272727273,41,55,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3447.0,Sharjah Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3448.0,Sheikh Zayed Stadium,0,0,0,0.0,5.428571428571429,38,42,0,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3473.0,Khan Shaheb Osman Ali Stadium,4,7,1,57.14285714285714,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3473.0,Khan Shaheb Osman Ali Stadium,0,0,0,0.0,5.516129032258064,57,62,2,0,0,0,4
9.0,BOWL,Shaheen Afridi,PAK,3479.0,Shere Bangla National Stadium,34,18,0,188.88888888888889,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3479.0,Shere Bangla National Stadium,0,0,0,0.0,4.75,38,48,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3482.0,Shere Bangla National Stadium,59,27,1,218.5185185185185,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3482.0,Shere Bangla National Stadium,0,0,0,0.0,6.193548387096774,64,62,0,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,3486.0,Shere Bangla National Stadium,0,0,0,0.0,6.0,36,36,0,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3512.0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",14,10,0,140.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3512.0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",0,0,0,0.0,6.333333333333334,57,54,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3515.0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",17,10,1,170.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3515.0,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",0,0,0,0.0,5.016393442622951,51,61,0,0,0,0,5
9.0,BOWL,Shaheen Afridi,PAK,3519.0,Rangiri Dambulla International Stadium,2,4,1,50.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3519.0,Rangiri Dambulla International Stadium,0,0,0,0.0,6.0,8,8,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3530.0,Sharjah Cricket Stadium,5,7,1,71.42857142857143,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3530.0,Sharjah Cricket Stadium,0,0,0,0.0,4.6000000000000005,46,60,3,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3530.0,Sharjah Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3532.0,Dubai International Cricket Stadium,2,10,1,20.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3532.0,Dubai International Cricket Stadium,0,0,0,0.0,3.67741935483871,38,62,0,0,0,0,4
9.0,BOWL,Shaheen Afridi,PAK,3534.0,Sheikh Zayed Stadium,6,13,1,46.15384615384615,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3534.0,Sheikh Zayed Stadium,0,0,0,0.0,4.6000000000000005,46,60,2,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,3564.0,Dubai International Cricket Stadium,61,52,1,117.3076923076923,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3564.0,Dubai International Cricket Stadium,0,0,0,0.0,3.639344262295082,37,61,2,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,3566.0,Sharjah Cricket Stadium,27,16,1,168.75,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3566.0,Sharjah Cricket Stadium,0,0,0,0.0,4.6229508196721305,47,61,2,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3568.0,Sharjah Cricket Stadium,55,29,1,189.6551724137931,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3568.0,Sharjah Cricket Stadium,0,0,0,0.0,4.071428571428571,38,56,3,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3568.0,Sharjah Cricket Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3570.0,Sheikh Zayed Stadium,49,27,1,181.4814814814815,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3570.0,Sheikh Zayed Stadium,0,0,0,0.0,4.524590163934426,46,61,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3571.0,Sheikh Zayed Stadium,13,10,1,130.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3571.0,Sheikh Zayed Stadium,0,0,0,0.0,3.483870967741936,36,62,1,0,0,0,5
9.0,BOWL,Shaheen Afridi,PAK,3571.0,Sheikh Zayed Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3596.0,Westpac Stadium,67,29,1,231.0344827586207,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3596.0,Westpac Stadium,0,0,0,0.0,3.774193548387097,39,62,1,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,3598.0,McLean Park,11,10,1,110.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3598.0,McLean Park,0,0,0,0.0,5.606557377049181,57,61,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3602.0,Adelaide Oval,22,22,1,100.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3602.0,Adelaide Oval,0,0,0,0.0,6.25,50,48,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3608.0,Hagley Oval,28,26,1,107.6923076923077,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3608.0,Hagley Oval,0,0,0,0.0,4.721311475409836,48,61,0,0,0,0,5
9.0,BOWL,Shaheen Afridi,PAK,3608.0,Hagley Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3622.0,McLean Park,21,7,0,300.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3622.0,McLean Park,0,0,0,0.0,3.333333333333333,35,63,2,0,0,0,3
9.0,BOWL,Shaheen Afridi,PAK,3626.0,Eden Park,22,15,1,146.66666666666666,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3626.0,Eden Park,0,0,0,0.0,5.8,29,30,0,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,3639.0,Adelaide Oval,0,0,0,0.0,3.8,38,60,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3639.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3642.0,Adelaide Oval,23,15,1,153.33333333333334,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3642.0,Adelaide Oval,0,0,0,0.0,7.5,30,24,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2775.0,Sheikh Zayed Stadium,28,24,1,116.66666666666669,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2775.0,Sheikh Zayed Stadium,0,0,0,0.0,4.4,44,60,2,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,2773.0,Sheikh Zayed Stadium,4,7,1,57.14285714285714,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2773.0,Sheikh Zayed Stadium,0,0,0,0.0,4.426229508196721,45,61,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2773.0,Sheikh Zayed Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2712.0,National Stadium,4,6,1,66.66666666666666,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2712.0,National Stadium,0,0,0,0.0,3.6470588235294112,31,51,3,0,0,0,3
9.0,BOWL,Shaheen Afridi,PAK,2717.0,National Stadium,9,10,1,90.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2717.0,National Stadium,0,0,0,0.0,6.285714285714287,66,63,1,0,0,0,5
9.0,BOWL,Shaheen Afridi,PAK,2723.0,National Stadium,0,1,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2723.0,National Stadium,0,0,0,0.0,5.80327868852459,59,61,0,0,0,0,6
9.0,BOWL,Shaheen Afridi,PAK,2730.0,National Stadium,0,0,0,0.0,5.032258064516129,52,62,0,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,2730.0,National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2707.0,Shere Bangla National Stadium,10,11,0,90.9090909090909,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2707.0,Shere Bangla National Stadium,0,0,0,0.0,5.898305084745763,58,59,2,0,0,0,9
9.0,BOWL,Shaheen Afridi,PAK,2707.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2705.0,Shere Bangla National Stadium,23,19,1,121.05263157894736,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2705.0,Shere Bangla National Stadium,0,0,0,0.0,4.875,52,64,2,0,0,0,5
9.0,BOWL,Shaheen Afridi,PAK,2704.0,Shere Bangla National Stadium,20,18,1,111.11111111111111,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2704.0,Shere Bangla National Stadium,0,0,0,0.0,2.28,19,50,3,0,0,0,3
9.0,BOWL,Shaheen Afridi,PAK,2703.0,National Stadium,4,5,1,80.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2703.0,National Stadium,0,0,0,0.0,3.9344262295081966,40,61,3,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2703.0,National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2702.0,Multan Cricket Stadium,0,0,0,0.0,3.290322580645161,34,62,1,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,2700.0,Gaddafi Stadium,13,9,1,144.44444444444443,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2700.0,Gaddafi Stadium,0,0,0,0.0,4.9,49,60,4,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2698.0,Iqbal Stadium,0,0,0,0.0,3.193548387096774,33,62,3,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,2696.0,Gaddafi Stadium,27,11,0,245.45454545454547,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2696.0,Gaddafi Stadium,0,0,0,0.0,4.92,41,50,4,0,0,0,3
9.0,BOWL,Shaheen Afridi,PAK,2696.0,Gaddafi Stadium,0,0,0,0.0,0.0,0,0,0,0,0,1,0
9.0,BOWL,Shaheen Afridi,PAK,2665.0,Multan Cricket Stadium,85,53,1,160.37735849056605,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2665.0,Multan Cricket Stadium,0,0,0,0.0,5.7142857142857135,60,63,1,0,0,0,6
9.0,BOWL,Shaheen Afridi,PAK,2663.0,"Niaz Stadium, Hyderabad",43,28,0,153.57142857142858,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2663.0,"Niaz Stadium, Hyderabad",0,0,0,0.0,3.9344262295081966,40,61,1,0,0,0,3
9.0,BOWL,Shaheen Afridi,PAK,2662.0,National Stadium,2,4,0,50.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2662.0,National Stadium,0,0,0,0.0,3.245901639344263,33,61,2,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2646.0,Captain Roop Singh Stadium,1,4,1,25.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2646.0,Captain Roop Singh Stadium,0,0,0,0.0,6.59016393442623,67,61,0,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,2645.0,Green Park,12,8,1,150.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2645.0,Green Park,0,0,0,0.0,7.772727272727272,57,44,0,0,0,0,6
9.0,BOWL,Shaheen Afridi,PAK,2643.0,Nehru Stadium,31,33,1,93.93939393939394,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2643.0,Nehru Stadium,0,0,0,0.0,3.344262295081967,34,61,2,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2643.0,Nehru Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2642.0,Gaddafi Stadium,9,11,1,81.81818181818183,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2642.0,Gaddafi Stadium,0,0,0,0.0,4.4,44,60,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2639.0,Multan Cricket Stadium,0,4,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2639.0,Multan Cricket Stadium,0,0,0,0.0,4.888888888888888,44,54,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2637.0,Iqbal Stadium,32,18,1,177.77777777777777,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2637.0,Iqbal Stadium,0,0,0,0.0,3.67741935483871,38,62,3,0,0,0,7
9.0,BOWL,Shaheen Afridi,PAK,2637.0,Iqbal Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2633.0,Gaddafi Stadium,47,28,1,167.85714285714286,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2633.0,Gaddafi Stadium,0,0,0,0.0,4.721311475409836,48,61,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2547.0,"Sabina Park, Kingston",16,10,1,160.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2547.0,"Sabina Park, Kingston",0,0,0,0.0,5.25,21,24,3,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2506.0,SuperSport Park,17,14,1,121.42857142857142,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2506.0,SuperSport Park,0,0,0,0.0,4.03125,43,64,2,0,0,0,5
9.0,BOWL,Shaheen Afridi,PAK,2513.0,Kingsmead,77,36,0,213.88888888888889,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2513.0,Kingsmead,0,0,0,0.0,2.7777777777777777,25,54,3,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2517.0,St George's Park,8,4,1,200.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2464.0,Multan Cricket Stadium,1,7,1,14.285714285714285,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2464.0,Multan Cricket Stadium,0,0,0,0.0,6.5,13,12,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2438.0,"Punjab Cricket Association Stadium, Mohali",14,8,1,175.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2438.0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0.0,4.378378378378378,27,37,0,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,2436.0,"Punjab Cricket Association Stadium, Mohali",4,6,1,66.66666666666666,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2436.0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0.0,5.0,50,60,0,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2431.0,Sawai Mansingh Stadium,1,8,1,12.5,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2431.0,Sawai Mansingh Stadium,0,0,0,0.0,4.6229508196721305,47,61,1,0,0,0,5
9.0,BOWL,Shaheen Afridi,PAK,2412.0,Edgbaston,2,8,1,25.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2412.0,Edgbaston,0,0,0,0.0,3.75,20,32,2,0,0,0,8
9.0,BOWL,Shaheen Afridi,PAK,2411.0,Trent Bridge,23,28,1,82.14285714285714,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2411.0,Trent Bridge,0,0,0,0.0,5.225806451612903,27,31,0,0,0,0,3
9.0,BOWL,Shaheen Afridi,PAK,2410.0,The Rose Bowl,0,4,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2410.0,The Rose Bowl,0,0,0,0.0,4.333333333333333,26,36,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2409.0,Lord's,0,0,0,0.0,5.225806451612903,27,31,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2408.0,Sophia Gardens,0,0,0,0.0,4.384615384615384,38,52,2,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,2408.0,Sophia Gardens,0,0,0,0.0,0.0,0,0,0,1,0,1,0
9.0,BOWL,Shaheen Afridi,PAK,2364.0,Sheikh Zayed Stadium,0,2,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2364.0,Sheikh Zayed Stadium,0,0,0,0.0,3.9,39,60,1,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2363.0,Sheikh Zayed Stadium,0,0,0,0.0,4.131147540983607,42,61,1,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2354.0,Sinhalese Sports Club Ground,1,2,1,50.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2354.0,Sinhalese Sports Club Ground,0,0,0,0.0,3.639344262295082,37,61,4,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2354.0,Sinhalese Sports Club Ground,0,0,0,0.0,0.0,0,0,0,0,0,1,0
9.0,BOWL,Shaheen Afridi,PAK,2351.0,R Premadasa Stadium,2,5,1,40.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2329.0,Gaddafi Stadium,19,18,1,105.55555555555556,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2329.0,Gaddafi Stadium,0,0,0,0.0,7.578947368421052,24,19,0,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2327.0,Rawalpindi Cricket Stadium,18,12,1,150.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2327.0,Rawalpindi Cricket Stadium,0,0,0,0.0,8.5,17,12,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2324.0,Arbab Niaz Stadium,17,15,1,113.33333333333331,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2324.0,Arbab Niaz Stadium,0,0,0,0.0,6.885245901639344,70,61,0,0,0,0,3
9.0,BOWL,Shaheen Afridi,PAK,2284.0,Docklands Stadium,16,8,1,200.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2306.0,National Stadium,31,17,1,182.35294117647052,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2306.0,National Stadium,0,0,0,0.0,4.199999999999999,42,60,2,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2306.0,National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2308.0,Rawalpindi Cricket Stadium,4,10,1,40.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2308.0,Rawalpindi Cricket Stadium,0,0,0,0.0,3.737704918032787,38,61,1,0,0,0,2
9.0,BOWL,Shaheen Afridi,PAK,3427.0,Dubai International Cricket Stadium,26,21,1,123.8095238095238,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,3427.0,Dubai International Cricket Stadium,0,0,0,0.0,4.588235294117647,26,34,3,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2246.0,"Arnos Vale Ground, Kingstown",24,21,1,114.28571428571428,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2246.0,"Arnos Vale Ground, Kingstown",0,0,0,0.0,2.676923076923077,29,65,2,0,0,0,6
9.0,BOWL,Shaheen Afridi,PAK,2246.0,"Arnos Vale Ground, Kingstown",0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2248.0,"Daren Sammy National Cricket Stadium, Gros Islet",56,31,1,180.64516129032256,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2248.0,"Daren Sammy National Cricket Stadium, Gros Islet",0,0,0,0.0,5.675675675675675,35,37,0,0,0,0,1
9.0,BOWL,Shaheen Afridi,PAK,2269.0,SuperSport Park,13,11,1,118.1818181818182,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2269.0,SuperSport Park,0,0,0,0.0,6.0,13,13,1,0,0,0,5
9.0,BOWL,Shaheen Afridi,PAK,2271.0,Kingsmead,0,4,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BOWL,Shaheen Afridi,PAK,2271.0,Kingsmead,0,0,0,0.0,1.7647058823529411,5,17,2,0,0,0,0
